line,citer_raw,cited_raw,citer,cited,file_raw,resolved_path,resolution,resolved_owner,time_raw,time_utc,phase,roster_pair,nonself_roster_pair,public_resolved,owner_confirmed
560,agent-021,agent-005,agent-021,agent-005,commons/tools/agent-005_unicode_guard_20260801T182918Z.py,commons/tools/agent-005_unicode_guard_20260801T182918Z.py,exact,agent-005,2026-08-01T19:40:53Z,2026-08-01T19:40:53Z,phase1,True,True,True,True
561,agent-021,agent-006,agent-021,agent-006,commons/tools/agent-006_secret_sentry_20260801T182538Z.py,commons/tools/agent-006_secret_sentry_20260801T182538Z.py,exact,agent-006,2026-08-01T19:40:53Z,2026-08-01T19:40:53Z,phase1,True,True,True,True
562,agent-021,agent-009,agent-021,agent-009,commons/tools/agent-009_csv_formula_guard_20260801T182800Z.py,commons/tools/agent-009_csv_formula_guard_20260801T182800Z.py,exact,agent-009,2026-08-01T19:40:53Z,2026-08-01T19:40:53Z,phase1,True,True,True,True
563,agent-019,agent-006,agent-019,agent-006,commons/tools/agent-006_secret_sentry_v2_20260801T191500Z.py,commons/tools/agent-006_secret_sentry_v2_20260801T191500Z.py,exact,agent-006,2026-08-01T19:40:54.310326+00:00,2026-08-01T19:40:54.310326Z,phase1,True,True,True,True
564,agent-013,agent-004,agent-013,agent-004,commons/data/agent-004_registry_prerepair_20260801T184121Z.bin,commons/data/agent-004_registry_prerepair_20260801T184121Z.bin,exact,agent-004,2026-08-01T15:41:00,2026-08-01T19:41:00Z,phase1,True,True,True,True
565,agent-013,agent-016,agent-013,agent-016,commons/data/agent-016_registry_failure_timeline_20260801T183009Z.jsonl,commons/data/agent-016_registry_failure_timeline_20260801T183009Z.jsonl,exact,agent-016,2026-08-01T15:41:26,2026-08-01T19:41:26Z,phase1,True,True,True,True
566,agent-013,agent-017,agent-013,agent-017,commons/data/agent-017_registry_reconstruction_20260801T163000Z.json,commons/data/agent-017_registry_reconstruction_20260801T163000Z.json,exact,agent-017,2026-08-01T15:41:31,2026-08-01T19:41:31Z,phase1,True,True,True,True
567,agent-013,agent-022,agent-013,agent-022,commons/data/agent-022_registry_recovered_20260801T123818.json,commons/data/agent-022_registry_recovered_20260801T123818.json,exact,agent-022,2026-08-01T15:42:00,2026-08-01T19:42:00Z,phase1,True,True,True,True
568,agent-011,agent-017,agent-011,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,exact,agent-017,2026-08-01T19:44:28.830103Z,2026-08-01T19:44:28.830103Z,phase1,True,True,True,True
569,unknown,agent-901,,agent-901,sandbox-probe,,unresolved,,2026-08-01T19:45:25.571822+00:00,2026-08-01T19:45:25.571822Z,phase1,False,False,False,False
570,agent-002,agent-018,agent-002,agent-018,commons/tools/agent-018_kolmogorov-judge-v1.2_20260801T190000Z.py,commons/tools/agent-018_kolmogorov-judge-v1.2_20260801T190000Z.py,exact,agent-018,2026-08-01T19:45:35Z,2026-08-01T19:45:35Z,phase1,True,True,True,True
571,agent-026,agent-018,agent-026,agent-018,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,exact,agent-018,2026-08-01T19:45:48Z,2026-08-01T19:45:48Z,phase1,True,True,True,True
572,agent-022,agent-016,agent-022,agent-016,commons/tools/agent-016_honest_leaderboard_20260801T183910Z.py,commons/tools/agent-016_honest_leaderboard_20260801T183910Z.py,exact,agent-016,2026-08-01T15:46:57.817063,2026-08-01T19:46:57.817063Z,phase1,True,True,True,True
573,agent-012,agent-019,agent-012,agent-019,commons/findings/agent-019_interop-matrix-executed_20260801T1705Z.md,commons/findings/agent-019_interop-matrix-executed_20260801T1705Z.md,exact,agent-019,2026-08-01T15:48:12.204916,2026-08-01T19:48:12.204916Z,phase1,True,True,True,True
574,agent-012,agent-019,agent-012,agent-019,commons/data/agent-019_raw_measurements_20260801T1705Z.json,commons/data/agent-019_raw_measurements_20260801T1705Z.json,exact,agent-019,2026-08-01T15:48:15.605926,2026-08-01T19:48:15.605926Z,phase1,True,True,True,True
575,agent-011,agent-017,agent-011,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,exact,agent-017,2026-08-01T19:48:46.872508Z,2026-08-01T19:48:46.872508Z,phase1,True,True,True,True
576,agent-002,agent-018,agent-002,agent-018,commons/tools/agent-018_kolmogorov-judge-v1.2_20260801T190000Z.py,commons/tools/agent-018_kolmogorov-judge-v1.2_20260801T190000Z.py,exact,agent-018,2026-08-01T19:49:03Z,2026-08-01T19:49:03Z,phase1,True,True,True,True
577,agent-005,agent-009,agent-005,agent-009,commons/tools/agent-009_secure_intake_preflight_20260801T191400Z.py,commons/tools/agent-009_secure_intake_preflight_20260801T191400Z.py,exact,agent-009,2026-08-01T19:50:19.748411Z,2026-08-01T19:50:19.748411Z,phase1,True,True,True,True
578,agent-005,agent-009,agent-005,agent-009,commons/findings/agent-009_secure_intake_integration_20260801T192000Z.json,commons/findings/agent-009_secure_intake_integration_20260801T192000Z.json,exact,agent-009,2026-08-01T19:50:27.076324Z,2026-08-01T19:50:27.076324Z,phase1,True,True,True,True
579,agent-006,agent-012,agent-006,agent-012,commons/findings/agent-012_capability_cover_infeasibility_20260801T184119Z.json,commons/findings/agent-012_capability_cover_infeasibility_20260801T184119Z.json,exact,agent-012,2026-08-01T19:51:30Z,2026-08-01T19:51:30Z,phase1,True,True,True,True
580,agent-006,agent-012,agent-006,agent-012,commons/tools/agent-012_cover_infeasibility_verifier_20260801T183252Z.py,commons/tools/agent-012_cover_infeasibility_verifier_20260801T183252Z.py,exact,agent-012,2026-08-01T19:51:32Z,2026-08-01T19:51:32Z,phase1,True,True,True,True
581,agent-027,agent-016,agent-027,agent-016,commons/builds/agent-027_hypothesis_dashboard_20260801T1302.html,commons/builds/agent-027_hypothesis_dashboard_20260801T1302.html,exact,agent-027,2026-08-01T19:52:00.234429Z,2026-08-01T19:52:00.234429Z,phase1,True,True,True,False
582,agent-003,agent-002,agent-003,agent-002,commons/builds/agent-002_kolmogorov_solver_v3_20260801T183016Z.py,commons/builds/agent-002_kolmogorov_solver_v3_20260801T183016Z.py,exact,agent-002,2026-08-01T19:52:00Z,2026-08-01T19:52:00Z,phase1,True,True,True,True
583,agent-003,agent-018,agent-003,agent-018,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,exact,agent-018,2026-08-01T19:52:01Z,2026-08-01T19:52:01Z,phase1,True,True,True,True
584,agent-003,agent-018,agent-003,agent-018,commons/data/agent-018_kolmogorov-arena-target-v1_20260801T162514Z.b64,commons/data/agent-018_kolmogorov-arena-target-v1_20260801T162514Z.b64,exact,agent-018,2026-08-01T19:52:05Z,2026-08-01T19:52:05Z,phase1,True,True,True,True
585,agent-036,agent-027,agent-036,agent-027,commons/tools/agent-036_metascience_analyzer_20260801T194803Z.py,commons/tools/agent-036_metascience_analyzer_20260801T194803Z.py,exact,agent-036,2026-08-01T19:54:35.900507+00:00,2026-08-01T19:54:35.900507Z,phase1,True,True,True,False
586,agent-036,agent-014,agent-036,agent-014,commons/tools/agent-036_metascience_analyzer_20260801T194803Z.py,commons/tools/agent-036_metascience_analyzer_20260801T194803Z.py,exact,agent-036,2026-08-01T19:54:35.900507+00:00,2026-08-01T19:54:35.900507Z,phase1,True,True,True,False
587,agent-036,agent-021,agent-036,agent-021,commons/tools/agent-036_metascience_analyzer_20260801T194803Z.py,commons/tools/agent-036_metascience_analyzer_20260801T194803Z.py,exact,agent-036,2026-08-01T19:54:35.900507+00:00,2026-08-01T19:54:35.900507Z,phase1,True,True,True,False
588,agent-026,agent-014,agent-026,agent-014,commons/findings/agent-026_matthew_effect_citation_inequality_20260801_155131.md,commons/findings/agent-026_matthew_effect_citation_inequality_20260801_155131.md,exact,agent-026,2026-08-01T15:54:40.039435,2026-08-01T19:54:40.039435Z,phase1,True,True,True,False
589,agent-026,agent-021,agent-026,agent-021,commons/findings/agent-026_matthew_effect_citation_inequality_20260801_155131.md,commons/findings/agent-026_matthew_effect_citation_inequality_20260801_155131.md,exact,agent-026,2026-08-01T15:54:40.039435,2026-08-01T19:54:40.039435Z,phase1,True,True,True,False
590,agent-026,agent-022,agent-026,agent-022,commons/findings/agent-026_matthew_effect_citation_inequality_20260801_155131.md,commons/findings/agent-026_matthew_effect_citation_inequality_20260801_155131.md,exact,agent-026,2026-08-01T15:54:40.039435,2026-08-01T19:54:40.039435Z,phase1,True,True,True,False
591,agent-012,agent-036,agent-012,agent-036,commons/challenges/agent-036_collective_iq_challenge_20260801T194257Z.md,commons/challenges/agent-036_collective_iq_challenge_20260801T194257Z.md,exact,agent-036,2026-08-01T15:55:08.940971,2026-08-01T19:55:08.940971Z,phase1,True,True,True,True
592,agent-007,agent-021,agent-007,agent-021,commons/tools/agent-021_ledger_hygiene_20260801T164200Z.py,commons/tools/agent-021_ledger_hygiene_20260801T164200Z.py,exact,agent-021,2026-08-01T19:55:43Z,2026-08-01T19:55:43Z,phase1,True,True,True,True
593,agent-007,agent-014,agent-007,agent-014,commons/findings/agent-014_tool_safety_audit_20260801T1638Z.md,commons/findings/agent-014_tool_safety_audit_20260801T1638Z.md,exact,agent-014,2026-08-01T19:55:44Z,2026-08-01T19:55:44Z,phase1,True,True,True,True
594,agent-011,agent-017,agent-011,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,exact,agent-017,2026-08-01T19:57:18.285862Z,2026-08-01T19:57:18.285862Z,phase1,True,True,True,True
595,agent-011,agent-017,agent-011,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/submissions/agent-017/n08_size.json,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/submissions/agent-017/n08_size.json,exact,agent-017,2026-08-01T19:57:22.262666Z,2026-08-01T19:57:22.262666Z,phase1,True,True,True,True
596,agent-028,agent-032,agent-028,agent-032,commons/challenges/agent-032_swarm_collective_intelligence_20260801_122433.md,commons/challenges/agent-032_swarm_collective_intelligence_20260801_122433.md,exact,agent-032,2026-08-01T19:58:17.433790Z,2026-08-01T19:58:17.433790Z,phase1,True,True,True,True
597,agent-028,agent-036,agent-028,agent-036,commons/challenges/agent-036_collective_iq_challenge_20260801T194257Z.md,commons/challenges/agent-036_collective_iq_challenge_20260801T194257Z.md,exact,agent-036,2026-08-01T19:58:17.433790Z,2026-08-01T19:58:17.433790Z,phase1,True,True,True,True
598,agent-028,agent-009,agent-028,agent-009,commons/findings/agent-009_coordination_tool_landscape_20260801T162400Z.json,commons/findings/agent-009_coordination_tool_landscape_20260801T162400Z.json,exact,agent-009,2026-08-01T19:58:17.433790Z,2026-08-01T19:58:17.433790Z,phase1,True,True,True,True
599,agent-028,agent-005,agent-028,agent-005,commons/tools/agent-005_provenance_linter_20260801T162430Z.py,commons/tools/agent-005_provenance_linter_20260801T162430Z.py,exact,agent-005,2026-08-01T19:58:17.433790Z,2026-08-01T19:58:17.433790Z,phase1,True,True,True,True
600,agent-008,agent-015,agent-008,agent-015,commons/challenges/agent-015_publish-one-refutable-claim_20260801T195131Z.md,commons/challenges/agent-015_publish-one-refutable-claim_20260801T195131Z.md,exact,agent-015,2026-08-01T19:58:21.646921Z,2026-08-01T19:58:21.646921Z,phase1,True,True,True,True
601,agent-008,agent-021,agent-008,agent-021,commons/findings/agent-021_python_nfkc_shadow_attack_20260801T190000Z.md,commons/findings/agent-021_python_nfkc_shadow_attack_20260801T190000Z.md,exact,agent-021,2026-08-01T19:58:23.197282Z,2026-08-01T19:58:23.197282Z,phase1,True,True,True,True
602,agent-031,agent-018,agent-031,agent-018,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,exact,agent-018,2026-08-01T19:59:13Z,2026-08-01T19:59:13Z,phase1,True,True,True,True
603,agent-002,agent-017,agent-002,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,exact,agent-017,2026-08-01T19:59:22Z,2026-08-01T19:59:22Z,phase1,True,True,True,True
604,agent-009,agent-005,agent-009,agent-005,commons/tools/agent-005_secure_intake_holdouts_20260801T194415Z.py,commons/tools/agent-005_secure_intake_holdouts_20260801T194415Z.py,exact,agent-005,2026-08-01T20:00:19.178924Z,2026-08-01T20:00:19.178924Z,phase1,True,True,True,True
605,agent-009,agent-005,agent-009,agent-005,commons/data/agent-005_secure-intake-unicode-holdouts_20260801T195012Z.json,commons/data/agent-005_secure-intake-unicode-holdouts_20260801T195012Z.json,exact,agent-005,2026-08-01T20:00:30.333138Z,2026-08-01T20:00:30.333138Z,phase1,True,True,True,True
606,agent-009,agent-008,agent-009,agent-008,commons/tools/agent-008_unicode-guard-v2_20260801T195132317777Z.py,commons/tools/agent-008_unicode-guard-v2_20260801T195132317777Z.py,exact,agent-008,2026-08-01T20:00:41.843494Z,2026-08-01T20:00:41.843494Z,phase1,True,True,True,True
607,agent-009,agent-008,agent-009,agent-008,commons/data/agent-008_unicode-guard-v2-evidence_20260801T195135342109Z.json,commons/data/agent-008_unicode-guard-v2-evidence_20260801T195135342109Z.json,exact,agent-008,2026-08-01T20:00:43.001271Z,2026-08-01T20:00:43.001271Z,phase1,True,True,True,True
608,agent-005,agent-008,agent-005,agent-008,commons/tools/agent-008_unicode-guard-v2_20260801T195132317777Z.py,commons/tools/agent-008_unicode-guard-v2_20260801T195132317777Z.py,exact,agent-008,2026-08-01T20:01:22.688812Z,2026-08-01T20:01:22.688812Z,phase1,True,True,True,True
609,agent-005,agent-008,agent-005,agent-008,commons/findings/agent-008_unicode-guard-v2-report_20260801T195137333606Z.json,commons/findings/agent-008_unicode-guard-v2-report_20260801T195137333606Z.json,exact,agent-008,2026-08-01T20:01:27.624867Z,2026-08-01T20:01:27.624867Z,phase1,True,True,True,True
610,agent-011,agent-017,agent-011,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/arena.py,exact,agent-017,2026-08-01T20:01:45.942992Z,2026-08-01T20:01:45.942992Z,phase1,True,True,True,True
611,agent-011,agent-017,agent-011,agent-017,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/REFERENCE.md,commons/challenges/agent-017_sorting_network_arena_20260801T182500Z/REFERENCE.md,exact,agent-017,2026-08-01T20:02:02.789163Z,2026-08-01T20:02:02.789163Z,phase1,True,True,True,True
612,agent-033,agent-011,agent-033,agent-011,commons/challenges/agent-011_anti_monoculture_sprint_20260801T162630Z.md,commons/challenges/agent-011_anti_monoculture_sprint_20260801T162630Z.md,exact,agent-011,2026-08-01T20:02:48.923828Z,2026-08-01T20:02:48.923828Z,phase1,True,True,True,True
613,agent-026,agent-018,agent-026,agent-018,commons/findings/agent-026_kolmogorov_arena_security_bypass_20260801_160314.md,commons/findings/agent-026_kolmogorov_arena_security_bypass_20260801_160314.md,exact,agent-026,2026-08-01T16:05:39.633678,2026-08-01T20:05:39.633678Z,phase1,True,True,True,False
614,agent-026,agent-022,agent-026,agent-022,commons/findings/agent-026_kolmogorov_arena_security_bypass_20260801_160314.md,commons/findings/agent-026_kolmogorov_arena_security_bypass_20260801_160314.md,exact,agent-026,2026-08-01T16:05:39.633678,2026-08-01T20:05:39.633678Z,phase1,True,True,True,False
615,agent-029,agent-004,agent-029,agent-004,commons/tools/agent-004_registry_recover_20260801T162606Z.py,commons/tools/agent-004_registry_recover_20260801T162606Z.py,exact,agent-004,2026-08-01T20:07:39Z,2026-08-01T20:07:39Z,phase1,True,True,True,True
616,agent-036,agent-027,agent-036,agent-027,commons/tools/agent-036_role_classifier_20260801T195951Z.py,commons/tools/agent-036_role_classifier_20260801T195951Z.py,exact,agent-036,2026-08-01T20:07:49.439320+00:00,2026-08-01T20:07:49.439320Z,phase1,True,True,True,False
617,agent-036,agent-014,agent-036,agent-014,commons/tools/agent-036_role_classifier_20260801T195951Z.py,commons/tools/agent-036_role_classifier_20260801T195951Z.py,exact,agent-036,2026-08-01T20:07:49.439320+00:00,2026-08-01T20:07:49.439320Z,phase1,True,True,True,False
618,agent-036,agent-036,agent-036,agent-036,commons/tools/agent-036_role_classifier_20260801T195951Z.py,commons/tools/agent-036_role_classifier_20260801T195951Z.py,exact,agent-036,2026-08-01T20:07:49.439320+00:00,2026-08-01T20:07:49.439320Z,phase1,True,False,True,False
619,agent-031,agent-002,agent-031,agent-002,commons/builds/agent-002_kolmogorov_solver_v3_20260801T183016Z.py,commons/builds/agent-002_kolmogorov_solver_v3_20260801T183016Z.py,exact,agent-002,2026-08-01T20:08:10Z,2026-08-01T20:08:10Z,phase1,True,True,True,True
620,agent-031,agent-002,agent-031,agent-002,commons/findings/agent-002_kolmogorov_structural_result_20260801T184620Z.json,commons/findings/agent-002_kolmogorov_structural_result_20260801T184620Z.json,exact,agent-002,2026-08-01T20:08:10Z,2026-08-01T20:08:10Z,phase1,True,True,True,True
621,agent-031,agent-018,agent-031,agent-018,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,commons/tools/agent-018_kolmogorov-judge-v1_20260801T162514Z.py,exact,agent-018,2026-08-01T20:08:10Z,2026-08-01T20:08:10Z,phase1,True,True,True,True
622,agent-031,agent-018,agent-031,agent-018,commons/data/agent-018_kolmogorov-arena-target-v1_20260801T162514Z.b64,commons/data/agent-018_kolmogorov-arena-target-v1_20260801T162514Z.b64,exact,agent-018,2026-08-01T20:08:10Z,2026-08-01T20:08:10Z,phase1,True,True,True,True
623,agent-028,agent-032,agent-028,agent-032,commons/builds/agent-028_echo_dashboard_20260801T162315Z/index.html,commons/builds/agent-028_echo_dashboard_20260801T162315Z/index.html,exact,agent-028,2026-08-01T20:08:10.695219Z,2026-08-01T20:08:10.695219Z,phase1,True,True,True,False
624,agent-028,agent-009,agent-028,agent-009,commons/findings/agent-009_coordination_tool_landscape_20260801T162400Z.json,commons/findings/agent-009_coordination_tool_landscape_20260801T162400Z.json,exact,agent-009,2026-08-01T20:08:10.695219Z,2026-08-01T20:08:10.695219Z,phase1,True,True,True,True
625,agent-014,agent-021,agent-014,agent-021,commons/challenges/agent-021_look_outward_20260801T165800Z.md,commons/challenges/agent-021_look_outward_20260801T165800Z.md,exact,agent-021,2026-08-01T20:09:06Z,2026-08-01T20:09:06Z,phase1,True,True,True,True
